id,price,neighbourhood_cleansed,neighbourhood_group_cleansed,review_scores_rating
630911387418046308,132.0,la Vila de Gràcia,Gràcia,4.34
630927765459178628,50.0,Hostafrancs,Sants-Montjuïc,4.2
639223481399242509,165.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.9
639224424789847854,181.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.82
639225290012118694,195.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.96
639532767514790712,110.0,el Poble Sec,Sants-Montjuïc,4.78
639535093685040414,111.0,Sant Antoni,Eixample,4.75
639598921534231203,145.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,5.0
639617073394181889,49.0,la Vila de Gràcia,Gràcia,4.71
639651152189598622,139.0,la Dreta de l'Eixample,Eixample,4.8
639695303036682439,122.0,el Fort Pienc,Eixample,4.72
630989815016968941,111.0,la Vila de Gràcia,Gràcia,5.0
631002547931207599,148.0,la Dreta de l'Eixample,Eixample,4.24
631002754356153272,172.0,la Vila de Gràcia,Gràcia,4.53
631020311845753579,183.0,Sant Antoni,Eixample,4.32
631760606413807974,59.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.83
639760198763782794,60.0,el Poblenou,Sant Martí,5.0
639844831439093075,50.0,Hostafrancs,Sants-Montjuïc,3.5
640247261761923344,167.0,l'Antiga Esquerra de l'Eixample,Eixample,4.56
640247295903048065,155.0,l'Antiga Esquerra de l'Eixample,Eixample,4.41
640247356626623830,223.0,l'Antiga Esquerra de l'Eixample,Eixample,4.47
640250771431509843,217.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.16
631780108457544234,70.0,la Barceloneta,Ciutat Vella,5.0
632263041281340488,84.0,Sant Antoni,Eixample,4.71
632603893581133113,65.0,el Poblenou,Sant Martí,4.69
632625600441863809,321.0,Sant Antoni,Eixample,5.0
640348210528164541,54.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.8
640416249229914054,96.0,la Dreta de l'Eixample,Eixample,4.9
640559797373282040,39.0,el Camp de l'Arpa del Clot,Sant Martí,4.78
640985189020592082,135.0,la Vila Olímpica del Poblenou,Sant Martí,4.42
641020247716930473,94.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.94
641061143071207177,45.0,les Corts,Les Corts,4.5
633065484057168951,114.0,Sant Antoni,Eixample,1.0
633132420768601238,131.0,la Nova Esquerra de l'Eixample,Eixample,4.71
633196828552857673,28.0,la Vall d'Hebron,Horta-Guinardó,4.38
633307542875833935,106.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.75
633353759986464326,75.0,la Nova Esquerra de l'Eixample,Eixample,4.67
633727747527584197,73.0,la Barceloneta,Ciutat Vella,4.81
641117463719510300,120.0,el Poble Sec,Sants-Montjuïc,4.82
641137284415406956,125.0,el Poble Sec,Sants-Montjuïc,4.81
641326531104847625,63.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.8
641330893938141387,63.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.73
641332497600662433,63.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
641591209195179461,76.0,la Salut,Gràcia,5.0
633799136929628570,77.0,el Barri Gòtic,Ciutat Vella,4.77
633808377169162918,160.0,Sant Antoni,Eixample,5.0
633826122213818574,191.0,Sant Antoni,Eixample,4.76
650091992428666686,172.0,Sarrià,Sarrià-Sant Gervasi,5.0
650343788140658964,194.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,1.0
650574813481686771,200.0,la Marina del Prat Vermell,Sants-Montjuïc,4.71
651094159098043665,278.0,la Sagrada Família,Eixample,4.97
641933277742597291,140.0,Sants - Badal,Sants-Montjuïc,4.61
641951883418342200,130.0,la Dreta de l'Eixample,Eixample,5.0
641957726582733096,105.0,el Clot,Sant Martí,4.54
641962712608345952,59.0,la Vila de Gràcia,Gràcia,5.0
642428457481774348,91.0,la Font de la Guatlla,Sants-Montjuïc,4.88
642459907192304345,53.0,la Nova Esquerra de l'Eixample,Eixample,4.57
642485551951630009,54.0,la Nova Esquerra de l'Eixample,Eixample,4.75
642491256537309701,60.0,la Nova Esquerra de l'Eixample,Eixample,4.82
642578238823129651,44.0,la Prosperitat,Nou Barris,4.85
651128822020421819,165.0,el Fort Pienc,Eixample,5.0
651135344630309129,65.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.65
651339156737739403,80.0,les Tres Torres,Sarrià-Sant Gervasi,4.67
643156380461367248,211.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
643237642648902323,149.0,el Raval,Ciutat Vella,4.48
643237654635430610,159.0,Sant Antoni,Eixample,4.47
643237668014309054,173.0,Sant Antoni,Eixample,4.56
643252540915521445,133.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.76
643815352945301787,204.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.44
643961821979785232,164.0,la Sagrada Família,Eixample,4.51
651470163593240325,59.0,la Dreta de l'Eixample,Eixample,4.62
651976770786285770,240.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.5
652161642558349848,360.0,la Dreta de l'Eixample,Eixample,4.79
652674387776347822,26.0,el Raval,Ciutat Vella,4.87
652949441685292527,73.0,la Dreta de l'Eixample,Eixample,4.49
644063574240339817,140.0,el Poble Sec,Sants-Montjuïc,4.48
644214963424589802,243.0,el Fort Pienc,Eixample,4.71
644237171682701865,191.0,les Tres Torres,Sarrià-Sant Gervasi,4.69
644543371847274388,155.0,la Dreta de l'Eixample,Eixample,4.7
644546169735175674,270.0,la Dreta de l'Eixample,Eixample,4.66
653391331817297250,60.0,el Raval,Ciutat Vella,4.82
653435084469466832,61.0,les Corts,Les Corts,4.71
653621541015469979,60.0,la Barceloneta,Ciutat Vella,4.8
653638312452638458,43.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.64
653674666389271707,99.0,el Poble Sec,Sants-Montjuïc,5.0
644548080940224949,166.0,la Dreta de l'Eixample,Eixample,4.55
644551344989597068,286.0,la Dreta de l'Eixample,Eixample,4.54
644609319092681892,169.0,la Vila de Gràcia,Gràcia,4.61
644612908840063081,177.0,la Vila de Gràcia,Gràcia,4.73
644618512610477011,230.0,la Vila de Gràcia,Gràcia,4.63
654092989438244192,189.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
654135269374189140,194.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
654164495421642086,61.0,el Guinardó,Horta-Guinardó,4.97
654219840679706390,79.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
654250476192104263,70.0,el Barri Gòtic,Ciutat Vella,4.86
644657082535794047,65.0,Sants,Sants-Montjuïc,1.0
644680510917522449,115.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
644778634832402929,157.0,Sant Antoni,Eixample,4.39
644791296824055712,260.0,la Vila Olímpica del Poblenou,Sant Martí,4.71
644807604554643456,81.0,el Poble Sec,Sants-Montjuïc,4.64
644825732503184253,20.0,la Vila de Gràcia,Gràcia,2.0
654368869071411731,88.0,la Sagrada Família,Eixample,4.67
654799171170979612,120.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
654855539201805715,179.0,el Poble Sec,Sants-Montjuïc,4.38
644826346158694420,25.0,la Vila de Gràcia,Gràcia,4.67
644864224228819905,54.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
644994531441385779,33.0,el Raval,Ciutat Vella,5.0
645437909701718466,247.0,la Dreta de l'Eixample,Eixample,4.75
645439586885547163,242.0,la Dreta de l'Eixample,Eixample,4.76
645441630111032582,272.0,la Dreta de l'Eixample,Eixample,4.73
645540588332874637,100.0,la Sagrada Família,Eixample,4.57
646132999434626207,45.0,el Barri Gòtic,Ciutat Vella,4.0
654931709401915174,110.0,la Sagrada Família,Eixample,4.69
655055048956817000,55.0,la Sagrada Família,Eixample,5.0
655065687362819994,38.0,la Sagrada Família,Eixample,5.0
655077328526235105,40.0,la Sagrada Família,Eixample,5.0
655100198489767021,95.0,el Camp de l'Arpa del Clot,Sant Martí,4.3
655450988312165058,262.0,el Parc i la Llacuna del Poblenou,Sant Martí,4.6
646138348514198326,45.0,el Barri Gòtic,Ciutat Vella,3.33
646146320692429052,60.0,el Barri Gòtic,Ciutat Vella,4.14
646794811266907066,89.0,el Poble Sec,Sants-Montjuïc,5.0
646870281899201087,109.0,la Nova Esquerra de l'Eixample,Eixample,5.0
647837133728307247,324.0,la Dreta de l'Eixample,Eixample,5.0
648255664657492592,140.0,el Fort Pienc,Eixample,4.71
648293667457187687,121.0,Sants,Sants-Montjuïc,4.75
655470104406488560,125.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,5.0
655503685795926092,41.0,la Dreta de l'Eixample,Eixample,4.5
655508366720455194,129.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.0
655545839169555859,48.0,la Dreta de l'Eixample,Eixample,5.0
655560601170524290,43.0,la Dreta de l'Eixample,Eixample,5.0
655600313774676505,106.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.26
655602942801469092,245.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
655736769989728383,156.0,el Barri Gòtic,Ciutat Vella,5.0
648322052495776375,129.0,la Vila de Gràcia,Gràcia,4.74
648358583939581187,83.0,el Raval,Ciutat Vella,4.58
648418271959360998,110.0,l'Antiga Esquerra de l'Eixample,Eixample,4.76
648461686847743476,58.0,la Sagrada Família,Eixample,4.75
648479221919428536,38.0,Sants,Sants-Montjuïc,4.5
648486465533870492,54.0,la Vila de Gràcia,Gràcia,4.83
648491779138280176,64.0,el Poble Sec,Sants-Montjuïc,4.19
656117489866704375,214.0,la Dreta de l'Eixample,Eixample,4.89
656254736722976704,187.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.67
656255045399262329,187.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.83
656903021113715976,191.0,la Sagrada Família,Eixample,4.9
657114901851072904,114.0,Hostafrancs,Sants-Montjuïc,5.0
657114933165836921,80.0,l'Antiga Esquerra de l'Eixample,Eixample,5.0
657196185045740483,33.0,la Sagrada Família,Eixample,4.96
648491793084872027,52.0,la Nova Esquerra de l'Eixample,Eixample,4.59
648547563070257294,80.0,les Tres Torres,Sarrià-Sant Gervasi,5.0
648908759254576076,149.0,l'Antiga Esquerra de l'Eixample,Eixample,4.73
648985087490645607,70.0,la Sagrera,Sant Andreu,4.5
649003007084184230,60.0,la Dreta de l'Eixample,Eixample,4.57
649117805094712533,72.0,Provençals del Poblenou,Sant Martí,4.71
649284287141972380,53.0,la Trinitat Nova,Nou Barris,4.71
649666729910518567,300.0,la Dreta de l'Eixample,Eixample,4.95
649681231556673057,131.0,la Dreta de l'Eixample,Eixample,4.58
658372230120794830,99.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
658380573978174503,132.0,la Vila de Gràcia,Gràcia,4.0
658604959878719722,105.0,Sant Antoni,Eixample,3.8
658676240523446611,208.0,Sant Antoni,Eixample,4.19
649753050429298985,43.0,Sants - Badal,Sants-Montjuïc,5.0
649754403581024328,198.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
649754728056014362,198.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.0
649791152644727058,118.0,la Font de la Guatlla,Sants-Montjuïc,4.86
660003778565239162,119.0,la Vila Olímpica del Poblenou,Sant Martí,4.67
660127511559355857,109.0,Sarrià,Sarrià-Sant Gervasi,4.31
659054725392312339,182.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
659169786153328646,87.0,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,4.67
659236138365630905,293.0,Sant Antoni,Eixample,4.58
659255626451787023,34.0,la Sagrada Família,Eixample,4.91
659370018873587642,83.0,Sant Antoni,Eixample,4.4
660129748682163259,99.0,Sarrià,Sarrià-Sant Gervasi,4.13
660131950555612074,105.0,Sarrià,Sarrià-Sant Gervasi,4.1
660135644455590631,89.0,Sarrià,Sarrià-Sant Gervasi,4.0
660138339665707557,97.0,Sarrià,Sarrià-Sant Gervasi,4.0
660514049460856641,54.0,el Clot,Sant Martí,4.65
660521529878840414,303.0,la Vila Olímpica del Poblenou,Sant Martí,4.79
660535143316878136,211.0,la Vila de Gràcia,Gràcia,4.75
659782379676012168,90.0,el Raval,Ciutat Vella,5.0
659835504018622570,66.0,la Barceloneta,Ciutat Vella,4.71
659843427429915996,48.0,el Raval,Ciutat Vella,5.0
659883255088948346,60.0,la Vila de Gràcia,Gràcia,4.8
659892754049219999,151.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
660571132161123576,162.0,el Poblenou,Sant Martí,5.0
660594871267319040,170.0,la Dreta de l'Eixample,Eixample,4.71
660644162133879517,100.0,la Sagrada Família,Eixample,4.6
660751128618376242,75.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,5.0
660780429329597142,69.0,el Poble Sec,Sants-Montjuïc,4.41
660852398051761463,65.0,Sant Antoni,Eixample,5.0
660000460229528902,110.0,la Vila de Gràcia,Gràcia,4.71
660003512190518752,108.0,la Vila Olímpica del Poblenou,Sant Martí,4.47
666518264446383244,93.0,la Dreta de l'Eixample,Eixample,4.71
666538636541953740,75.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
666539555439306214,75.0,la Dreta de l'Eixample,Eixample,4.71
666541203277856994,159.0,el Poble Sec,Sants-Montjuïc,4.29
666563259093604652,112.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5.0
661230504003628259,105.0,el Barri Gòtic,Ciutat Vella,4.73
661255156649009930,100.0,el Poble Sec,Sants-Montjuïc,4.37
661327931771051283,55.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.89
661418306416178407,150.0,la Dreta de l'Eixample,Eixample,3.0
661534419768040453,87.0,el Raval,Ciutat Vella,4.93
661576263246204053,159.0,Sant Antoni,Eixample,4.0
661678370861367884,49.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.68
661957367803254447,23.0,la Dreta de l'Eixample,Eixample,4.75
666604385807739208,199.0,el Barri Gòtic,Ciutat Vella,4.77
666636256554390355,67.0,la Dreta de l'Eixample,Eixample,4.54
666992878836843987,231.0,la Vila de Gràcia,Gràcia,4.71
667141670677704739,168.0,Sants - Badal,Sants-Montjuïc,4.42
667712106798914221,120.0,la Barceloneta,Ciutat Vella,5.0
667778513781632047,316.0,el Barri Gòtic,Ciutat Vella,4.83
662265681470797103,44.0,la Salut,Gràcia,4.71
662348505092793434,23.0,la Dreta de l'Eixample,Eixample,4.25
662682675009170622,58.0,la Vila de Gràcia,Gràcia,4.94
662809060403155479,61.0,la Bordeta,Sants-Montjuïc,4.71
662885988585027158,138.0,el Fort Pienc,Eixample,4.69
663385575050916602,177.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.85
663452645192016824,33.0,la Barceloneta,Ciutat Vella,4.81
663546565524820746,34.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
663568377528750435,59.0,la Sagrada Família,Eixample,4.71
668478179132999770,86.0,el Raval,Ciutat Vella,4.5
668478412812961145,86.0,el Raval,Ciutat Vella,4.67
668488022331327684,86.0,el Barri Gòtic,Ciutat Vella,4.71
668499243806549688,86.0,el Barri Gòtic,Ciutat Vella,4.71
668568108676346349,177.0,Sant Antoni,Eixample,4.46
663603712605243231,113.0,l'Antiga Esquerra de l'Eixample,Eixample,3.0
663640295905549218,87.0,el Poble Sec,Sants-Montjuïc,4.09
663658440024542755,43.0,el Guinardó,Horta-Guinardó,4.97
663678726165256476,92.0,Vallcarca i els Penitents,Gràcia,4.32
663688762617652726,154.0,la Dreta de l'Eixample,Eixample,4.9
663816896833386954,79.0,el Fort Pienc,Eixample,4.38
664064993570746192,110.0,l'Antiga Esquerra de l'Eixample,Eixample,4.67
664131251601002577,46.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
664137785912341323,55.0,el Putxet i el Farró,Sarrià-Sant Gervasi,4.0
668715981676405787,68.0,el Besòs i el Maresme,Sant Martí,4.85
668952557036387813,226.0,la Nova Esquerra de l'Eixample,Eixample,4.69
669177034776921808,92.0,la Barceloneta,Ciutat Vella,4.3
669209722805282298,102.0,el Poblenou,Sant Martí,4.6
664142277548776170,60.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
664192641783201483,46.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
664222494267819991,96.0,Sant Antoni,Eixample,4.75
664321016030208334,35.0,el Fort Pienc,Eixample,4.71
664411614359439052,96.0,Sant Antoni,Eixample,4.45
669210036391334585,138.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.68
669302217852732640,118.0,la Sagrada Família,Eixample,4.6
669399734294284014,93.0,l'Antiga Esquerra de l'Eixample,Eixample,4.71
669412746275601323,82.0,la Dreta de l'Eixample,Eixample,4.71
669413353595464477,125.0,el Raval,Ciutat Vella,4.71
669415026450850007,90.0,el Raval,Ciutat Vella,5.0
669432630994845796,50.0,el Barri Gòtic,Ciutat Vella,4.5
669432800001919355,65.0,el Barri Gòtic,Ciutat Vella,5.0
664457986127609907,167.0,Sants - Badal,Sants-Montjuïc,4.5
664558314285037045,96.0,Sant Antoni,Eixample,4.71
664835883415172868,100.0,el Raval,Ciutat Vella,4.0
664839201896898086,446.0,el Poble Sec,Sants-Montjuïc,4.88
664934285537366796,20.0,la Prosperitat,Nou Barris,4.3
669444416998097698,106.0,la Dreta de l'Eixample,Eixample,4.71
669629395131910596,40.0,la Sagrada Família,Eixample,5.0
669938873995663709,163.0,Sant Antoni,Eixample,4.6
669938983824599343,100.0,el Poble Sec,Sants-Montjuïc,4.27
669939063554970104,77.0,Sant Antoni,Eixample,4.5
665035305444202269,47.0,el Raval,Ciutat Vella,3.33
665062304841760915,141.0,el Poble Sec,Sants-Montjuïc,4.36
665134867370756527,200.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.11
665179211713755356,296.0,el Poble Sec,Sants-Montjuïc,4.7
665230327151039145,63.0,la Vila de Gràcia,Gràcia,4.6
665671683279720251,38.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.18
669962301514809127,58.0,el Poblenou,Sant Martí,4.78
669968846643171895,89.0,el Raval,Ciutat Vella,4.48
669969035619367401,83.0,el Raval,Ciutat Vella,4.45
670002540241018525,157.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.5
670030265332296275,119.0,l'Antiga Esquerra de l'Eixample,Eixample,4.0
670107527296291963,1000.0,la Sagrada Família,Eixample,4.71
670689597354973890,151.0,l'Antiga Esquerra de l'Eixample,Eixample,4.47
665697106911621595,131.0,la Sagrada Família,Eixample,4.0
665697190456116376,50.0,el Raval,Ciutat Vella,4.0
665787900654856046,63.0,el Raval,Ciutat Vella,4.64
665797283643314944,234.0,la Dreta de l'Eixample,Eixample,4.43
665848333482184903,93.0,el Barri Gòtic,Ciutat Vella,4.75
665961231805152131,68.0,la Nova Esquerra de l'Eixample,Eixample,4.71
666515186487242337,389.0,la Dreta de l'Eixample,Eixample,4.99
675232730167898416,60.0,la Vall d'Hebron,Horta-Guinardó,5.0
670702981008976803,133.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,5.0
670713142972277690,1000.0,el Camp de l'Arpa del Clot,Sant Martí,4.71
670729602219897839,1000.0,la Sagrada Família,Eixample,4.71
670732297194109376,1000.0,la Sagrada Família,Eixample,4.71
670761851854255093,117.0,el Poble Sec,Sants-Montjuïc,4.51
670776967666577756,239.0,les Corts,Les Corts,4.71
670801409003186552,207.0,les Corts,Les Corts,4.77
670806732522172356,167.0,el Poble Sec,Sants-Montjuïc,4.51
670893172248756031,59.0,l'Antiga Esquerra de l'Eixample,Eixample,3.0
671422999962164147,67.0,el Raval,Ciutat Vella,4.71
671468990355316972,78.0,Sant Antoni,Eixample,4.71
671568029449795310,50.0,el Barri Gòtic,Ciutat Vella,3.0
675237552258094274,95.0,la Vila de Gràcia,Gràcia,5.0
675378163358639262,53.0,Horta,Horta-Guinardó,5.0
675407527362980093,81.0,el Poblenou,Sant Martí,5.0
675577730081318703,123.0,Pedralbes,Les Corts,5.0
675823606090868494,229.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.71
675976228523699459,153.0,la Nova Esquerra de l'Eixample,Eixample,4.6
676038945193231933,175.0,el Camp de l'Arpa del Clot,Sant Martí,4.85
676523609344924066,1000.0,el Camp de l'Arpa del Clot,Sant Martí,4.71
671568965563046923,50.0,el Barri Gòtic,Ciutat Vella,4.6
671601859835185054,89.0,el Barri Gòtic,Ciutat Vella,5.0
671712387156408741,45.0,la Sagrada Família,Eixample,4.45
671858287175462597,58.0,la Sagrada Família,Eixample,4.42
672189392647974149,85.0,la Bordeta,Sants-Montjuïc,5.0
672278246931298724,103.0,el Barri Gòtic,Ciutat Vella,4.84
676523888376985077,260.0,la Sagrada Família,Eixample,4.72
676535957118789598,183.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.75
676548760671832747,127.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4.63
676781565426751262,85.0,la Vila Olímpica del Poblenou,Sant Martí,4.75
677243198676746579,289.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,4.71
677608642069870921,100.0,Sants - Badal,Sants-Montjuïc,5.0
677968621415545620,77.0,Sants,Sants-Montjuïc,5.0
672335576026798850,153.0,la Nova Esquerra de l'Eixample,Eixample,4.71
672426624808978193,231.0,la Barceloneta,Ciutat Vella,5.0
672936906577463069,126.0,la Bordeta,Sants-Montjuïc,4.11
678749955252681913,49.0,la Barceloneta,Ciutat Vella,4.0
679339492462454498,54.0,la Dreta de l'Eixample,Eixample,4.81
679370661493566304,84.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,5.0
679437645682744348,93.0,el Raval,Ciutat Vella,5.0
679438316020814602,72.0,el Raval,Ciutat Vella,4.0
679451926647633443,173.0,el Raval,Ciutat Vella,4.63
679557036978962695,190.0,el Raval,Ciutat Vella,4.36
673214225902551075,60.0,el Carmel,Horta-Guinardó,5.0
673273908819962779,25.0,Can Baró,Horta-Guinardó,4.6
673540894761814621,80.0,la Dreta de l'Eixample,Eixample,4.71
673598651924733200,50.0,el Barri Gòtic,Ciutat Vella,4.33
673713674997501365,96.0,el Raval,Ciutat Vella,4.53
679579162566910498,217.0,el Raval,Ciutat Vella,4.3
679611113720795948,58.0,la Vila de Gràcia,Gràcia,4.48
679742728784512944,80.0,l'Antiga Esquerra de l'Eixample,Eixample,4.67
680159713384538276,265.0,el Fort Pienc,Eixample,4.84
